forma	categoria	small	base	consens	model_localitzador	context_small	context_base	prob_min_segment_small	prob_mean_segment_small	prob_min_segment_base	prob_mean_segment_base	clip	inici_ms	final_ms	estat
perquè	discurs	46	40	sí	small	perquè ser protagonista de la història, protagonista petit,	perquè ser protagonista de la història protagonista petita,	0.3251	0.8700	0.2431	0.8192	lead-rtva-027__16__perqu.wav	76520	80600	ASR textual; atribució i audició pendents
vull dir	discurs	2	1	sí	small	i no paren, vull dir, se'n passa la informació i no la maduren.	Per tant, vull dir, aquí cal un exercici de pedagogia	0.3397	0.8367	0.2396	0.8055	lead-rtva-027__17__vull-dir.wav	322240	326400	ASR textual; atribució i audició pendents
és a dir	discurs	1	1	sí	small	És a dir, si tinguéssim un museu nacional, n'apendríem més.	És a dir, si tinguéssim un museu nacional,	0.2689	0.8644	0.2607	0.8485	lead-rtva-027__18__s-a-dir.wav	1090080	1093960	ASR textual; atribució i audició pendents
Canillo	territorial	0	0	no											ASR textual; atribució i audició pendents
Escaldes	territorial	1	0	no	small	Molt bé, tot i que la família estava establert escaldes en Jordany,		0.3050	0.8335			lead-rtva-027__20__escaldes.wav	93400	98560	ASR textual; atribució i audició pendents
Massana	territorial	0	0	no											ASR textual; atribució i audició pendents
Ordino	territorial	0	0	no											ASR textual; atribució i audició pendents
Sant Julià	territorial	0	0	no											ASR textual; atribució i audició pendents
aiguats	territorial	0	0	no											ASR textual; atribució i audició pendents
andorrana	territorial	0	0	no											ASR textual; atribució i audició pendents
comunal	territorial	0	0	no											ASR textual; atribució i audició pendents
comunals	territorial	0	0	no											ASR textual; atribució i audició pendents
comuns	territorial	0	0	no											ASR textual; atribució i audició pendents
comú	territorial	0	1	no	base		que va haver uns aigüats molt potents i es van aportar el comú d'encàm,			0.2572	0.6850	lead-rtva-027__29__com.wav	1806360	1810520	ASR textual; atribució i audició pendents
copríncep	territorial	0	0	no											ASR textual; atribució i audició pendents
coprínceps	territorial	0	0	no											ASR textual; atribució i audició pendents
padrí	territorial	0	0	no											ASR textual; atribució i audició pendents
parròquia	territorial	0	0	no											ASR textual; atribució i audició pendents
santuari	territorial	0	0	no											ASR textual; atribució i audició pendents
veguer	territorial	0	0	no											ASR textual; atribució i audició pendents
educació	societat	0	0	no											ASR textual; atribució i audició pendents
escola	societat	12	4	sí	small	El meu fill va guanyar una plaça de professor en una escola,	Llavors ja ja va guanyar una plaça de professora amb una escola, s'ha de mangol.	0.0203	0.5728	0.0831	0.6480	lead-rtva-027__37__escola.wav	720600	724320	ASR textual; atribució i audició pendents
història	memòria	41	36	sí	small	Aquesta seva apreció per la literatura i la història	Aquesta seva passió per la literatura i la història	0.3229	0.8831	0.3770	0.8822	lead-rtva-027__38__hist-ria.wav	28880	32440	ASR textual; atribució i audició pendents
cultura	cultura	0	0	no											ASR textual; atribució i audició pendents
patrimoni	cultura	1	1	sí	small	Pujava a Quindorra i treballava el que a les hores era el patrimoni artístic.	l'habilitèca nacional, la patrimoni artística, etcètera.	0.0094	0.6685	0.1676	0.6563	lead-rtva-027__40__patrimoni.wav	586080	590560	ASR textual; atribució i audició pendents
fotografia	cultura	4	6	sí	small	No sé si el veig per aquí, la fotografia no té molta qualitat,	La fotografia en el teu molta qualitat.	0.0370	0.6562	0.2712	0.7199	lead-rtva-027__41__fotografia.wav	447640	452560	ASR textual; atribució i audició pendents
fotògraf	cultura	0	0	no											ASR textual; atribució i audició pendents
imatge	cultura	0	0	no											ASR textual; atribució i audició pendents
muntanya	territori	1	1	sí	small	i vam sortir, per camins de muntanya,	Centres estudis de l'entrul·le de la neu i la muntanya d'endorn.	0.5458	0.8914	0.1353	0.6399	lead-rtva-027__44__muntanya.wav	2659840	2662960	ASR textual; atribució i audició pendents
poble	societat	1	2	sí	small	es van emportar el comodant camp, mig poble d'en camp,	i tenia una malababa de poble, però era...	0.3195	0.7622	0.2362	0.7000	lead-rtva-027__45__poble.wav	1808520	1811880	ASR textual; atribució i audició pendents
família	societat	3	3	sí	small	Molt bé, tot i que la família estava establert escaldes en Jordany,	Molt bé. Tot i que la família estava establertes caldes en gordany,	0.3050	0.8335	0.1520	0.6726	lead-rtva-027__46__fam-lia.wav	93400	98560	ASR textual; atribució i audició pendents
tradició	cultura	0	0	no											ASR textual; atribució i audició pendents
Andorra	toponim	45	8	sí	small	Avui farem memòria d'un país, memòria d'Andorra,	Avui farem memòria d'un país memòria d'Andorra,	0.6240	0.9470	0.2982	0.8582	lead-rtva-027__48__andorra.wav	16400	19080	ASR textual; atribució i audició pendents
joventut	societat	0	0	no											ASR textual; atribució i audició pendents
esports	esport	0	0	no											ASR textual; atribució i audició pendents
museu	cultura	1	1	sí	small	És a dir, si tinguéssim un museu nacional, n'apendríem més.	És a dir, si tinguéssim un museu nacional,	0.2689	0.8644	0.2607	0.8485	lead-rtva-027__51__museu.wav	1090080	1093960	ASR textual; atribució i audició pendents
biblioteca	cultura	1	0	no	small	L'Institut d'Estudis d'Andorra, la biblioteca nacional,		0.0726	0.7165			lead-rtva-027__52__biblioteca.wav	709400	712720	ASR textual; atribució i audició pendents
arxiu	cultura	1	0	no	small	ara es diu l'arxiu dels 7 claus.		0.4019	0.7483			lead-rtva-027__53__arxiu.wav	1945120	1947200	ASR textual; atribució i audició pendents
federació	esport	0	0	no											ASR textual; atribució i audició pendents
ministres	institucions	1	1	sí	small	que hi estic al cas, o que tinc contactes amb ministres,	que hi estic al cas o tinc contactes encara en ministres,	0.2795	0.6894	0.4211	0.7576	lead-rtva-027__55__ministres.wav	2889360	2892760	ASR textual; atribució i audició pendents
Govern	institucions	11	10	sí	small	del cap de govern d'Andorra amb Marc Forner.	del cap de govern d'endorra mar fornè.	0.3718	0.8083	0.2381	0.7108	lead-rtva-027__56__govern.wav	35200	37840	ASR textual; atribució i audició pendents
conseller	institucions	0	0	no											ASR textual; atribució i audició pendents
consell	institucions	9	8	sí	small	que va ser el premi consell general,	I faltava fi recerca per tenir consell als materiales.	0.1790	0.7412	0.2159	0.6517	lead-rtva-027__58__consell.wav	1137400	1139400	ASR textual; atribució i audició pendents
futbol	esport	0	0	no											ASR textual; atribució i audició pendents
bàsquet	esport	0	0	no											ASR textual; atribució i audició pendents
pavelló	esport	0	0	no											ASR textual; atribució i audició pendents
pavelló Toni Martí	esport	0	0	no											ASR textual; atribució i audició pendents
Comitè Olímpic	esport	0	0	no											ASR textual; atribució i audició pendents
Comú d’Andorra la Vella	institucions	0	0	no											ASR textual; atribució i audició pendents
Andorra la Vella	toponim	0	0	no											ASR textual; atribució i audició pendents
La Massana	toponim	0	0	no											ASR textual; atribució i audició pendents
Santa Coloma	toponim	0	0	no											ASR textual; atribució i audició pendents
andorrà	gentilici	0	0	no											ASR textual; atribució i audició pendents
andorrans	gentilici	1	0	no	small	d'Andorrans a l'època hi havia un cent només,		0.1806	0.7704			lead-rtva-027__69__andorrans.wav	768880	772520	ASR textual; atribució i audició pendents
projecte	institucions	2	2	sí	small	A mi m'agradava un projecte de força sòlida.	no ho vam poder fer, però ara estem a un projecte a tots dos,	0.0181	0.4207	0.2059	0.7111	lead-rtva-027__70__projecte.wav	2843640	2858320	ASR textual; atribució i audició pendents
concessió	institucions	0	0	no											ASR textual; atribució i audició pendents
estadi	esport	0	0	no											ASR textual; atribució i audició pendents
esdeveniment	cultura	0	0	no											ASR textual; atribució i audició pendents
premis	cultura	0	0	no											ASR textual; atribució i audició pendents
Toni Martí	memòria	1	1	sí	small	que el Toni Martí m'ho havia dit que es havia equivocat,	també el Toni Martí em ho havia dit que es havia equivocat,	0.2417	0.8379	0.2832	0.8178	lead-rtva-027__75__toni-mart.wav	2913880	2916440	ASR textual; atribució i audició pendents
jocs	esport	1	1	sí	small	Vam fer uns jocs olíptics, era una mica descaballat,	Entenir a inventar, és un Jocs Olípics.	0.0288	0.6433	0.0612	0.6017	lead-rtva-027__76__jocs.wav	2858440	2862080	ASR textual; atribució i audició pendents
festa	cultura	0	0	no											ASR textual; atribució i audició pendents
equip	esport	0	0	no											ASR textual; atribució i audició pendents
català	sociolingüística	2	2	sí	small	La dificultat d'aquest llibre és que només és en català,	Com a català ets extremenyor?	0.4747	0.9230	0.0931	0.6742	lead-rtva-027__79__catal.wav	1252160	1254280	ASR textual; atribució i audició pendents
francès	contacte	2	1	sí	small	En anglès o en francès.	que quan hi hem de fotre d'un visbe d'un francès,	0.0832	0.7829	0.1074	0.6231	lead-rtva-027__80__franc-s.wav	1260440	1261440	ASR textual; atribució i audició pendents
castellà	contacte	0	0	no											ASR textual; atribució i audició pendents
hipermotion	esport	0	0	no											ASR textual; atribució i audició pendents
lliga	esport	0	0	no											ASR textual; atribució i audició pendents
comissió legislativa	institucions	0	0	no											ASR textual; atribució i audició pendents
